date,country,SiteName,Technology,updatedby,updatetime,Volume
2024-04-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6854.0
2024-04-16,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4792.0
2024-04-16,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,236.7856327
2024-04-16,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,987.11213
2024-04-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6284.0
2024-04-16,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8017.0
2024-04-17,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5785.0
2024-04-17,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,287.6589414
2024-04-17,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,849.0392854
2024-04-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7601.0
2024-04-17,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8053.0
2024-04-18,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5605.0
2024-04-18,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,779.1967736
2024-04-18,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,736.7394312
2024-04-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7599.0
2024-04-18,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6100.0
2024-04-19,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5915.0
2024-04-19,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,193.504586
2024-04-19,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,287.9323451
2024-04-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8373.0
2024-04-19,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6211.0
2024-04-20,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5112.0
2024-04-20,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,341.9781696
2024-04-20,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,242.7501354
2024-04-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5338.0
2024-04-20,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8845.0
2024-04-21,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4419.0
2024-04-21,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,936.0418848
2024-04-21,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,292.4618067
2024-04-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6177.0
2024-04-21,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5462.0
2024-04-22,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5840.0
2024-04-22,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,743.4752851
2024-04-22,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,53.52629384
2024-04-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5487.0
2024-04-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7410.0
2024-04-23,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5553.0
2024-04-23,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,464.4704805
2024-04-23,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,469.4414981
2024-04-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7789.0
2024-04-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6026.0
2024-04-24,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5016.0
2024-04-24,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,456.0405009
2024-04-24,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,451.2872213
2024-04-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6023.0
2024-04-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8500.0
2024-04-25,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4491.0
2024-04-25,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,912.2259452
2024-04-25,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,37.51407891
2024-04-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6705.0
2024-04-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5491.0
2024-04-26,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5332.0
2024-04-26,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,826.7963024
2024-04-26,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,837.1897517
2024-04-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8501.0
2024-04-26,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6812.0
2024-04-27,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5812.0
2024-04-27,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,285.1037559
2024-04-27,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,365.6814866
2024-04-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8480.0
2024-04-27,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5396.0
2024-04-28,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4692.0
2024-04-28,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,571.7680724
2024-04-28,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,681.4992358
2024-04-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5926.0
2024-04-28,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6354.0
2024-04-29,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6016.0
2024-04-29,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,534.5096918
2024-04-29,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,164.228258
2024-04-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6147.0
2024-04-29,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8131.0
2024-04-30,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4345.0
2024-04-30,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,681.184412
2024-04-30,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,990.088288
2024-04-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8379.0
2024-04-30,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8236.0
2024-05-01,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6812.0
2024-05-01,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,101.9762534
2024-05-01,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,680.2969693
2024-05-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8477.0
2024-05-01,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5358.0
2024-05-02,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3929.0
2024-05-02,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,451.5761811
2024-05-02,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,700.4729157
2024-05-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6446.0
2024-05-02,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7113.0
2024-05-03,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6339.0
2024-05-03,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,887.1696158
2024-05-03,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,189.1034479
2024-05-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7370.0
2024-05-03,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7513.0
2024-05-04,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4372.0
2024-05-04,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,667.4369129
2024-05-04,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,543.3545316
2024-05-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7031.0
2024-05-04,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5642.0
2024-05-05,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6898.0
2024-05-05,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,215.0602215
2024-05-05,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,462.2583833
2024-05-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6486.0
2024-05-05,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7097.0
2024-05-06,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6373.0
2024-05-06,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,907.9553389
2024-05-06,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,757.0202267
2024-05-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8598.0
2024-05-06,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6006.0
2024-05-07,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4871.0
2024-05-07,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,122.0076776
2024-05-07,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,384.3004844
2024-05-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6305.0
2024-05-07,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5457.0
2024-05-08,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6698.0
2024-05-08,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,351.0785544
2024-05-08,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,894.6555533
2024-05-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8930.0
2024-05-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8585.0
2024-05-09,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3382.0
2024-05-09,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,18.15025244
2024-05-09,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,45.99446335
2024-05-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8458.0
2024-05-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6101.0
2024-05-10,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5369.0
2024-05-10,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,95.68674183
2024-05-10,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,181.9893241
2024-05-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5932.0
2024-05-10,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6086.0
2024-05-11,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4198.0
2024-05-11,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,566.3299249
2024-05-11,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,904.8543553
2024-05-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8328.0
2024-05-11,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5630.0
2024-05-12,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3191.0
2024-05-12,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,201.9324855
2024-05-12,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,689.1128701
2024-05-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8052.0
2024-05-12,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6039.0
2024-05-13,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4577.0
2024-05-13,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,849.8524931
2024-05-13,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,656.8842283
2024-05-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7042.0
2024-05-13,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5960.0
2024-05-14,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5487.0
2024-05-14,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,575.9348456
2024-05-14,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,945.8891947
2024-05-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5434.0
2024-05-14,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5039.0
2024-05-15,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3744.0
2024-05-15,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,573.7797378
2024-05-15,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,16.69431407
2024-05-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8938.0
2024-05-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8755.0
2024-05-16,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6634.0
2024-05-16,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,757.7660701
2024-05-16,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,728.6695782
2024-05-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6840.0
2024-05-16,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8888.0
2024-05-17,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3059.0
2024-05-17,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,90.32708041
2024-05-17,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,688.0236176
2024-05-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8596.0
2024-05-17,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6380.0
2024-05-18,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5242.0
2024-05-18,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,782.5365544
2024-05-18,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,962.658133
2024-05-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7423.0
2024-05-18,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5865.0
2024-05-19,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6542.0
2024-05-19,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,724.5787318
2024-05-19,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,390.9116193
2024-05-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5325.0
2024-05-19,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5514.0
2024-05-20,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4223.0
2024-05-20,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,236.999855
2024-05-20,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,718.8886863
2024-05-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6976.0
2024-05-20,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7672.0
2024-05-21,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3397.0
2024-05-21,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,726.4625354
2024-05-21,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,246.4056443
2024-05-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6624.0
2024-05-21,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5538.0
2024-05-22,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3147.0
2024-05-22,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,586.7944058
2024-05-22,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,107.146401
2024-05-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8449.0
2024-05-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8372.0
2024-05-23,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4398.0
2024-05-23,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,14.31980602
2024-05-23,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,770.8043754
2024-05-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8443.0
2024-05-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6752.0
2024-05-24,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5643.0
2024-05-24,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,116.3333179
2024-05-24,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,826.7441032
2024-05-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8923.0
2024-05-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7594.0
2024-05-25,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6551.0
2024-05-25,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,601.1395721
2024-05-25,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,739.5461168
2024-05-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5190.0
2024-05-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7396.0
2024-05-26,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6166.0
2024-05-26,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,419.3895191
2024-05-26,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,334.0058792
2024-05-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6828.0
2024-05-26,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8402.0
2024-05-27,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4425.0
2024-05-27,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,159.1142052
2024-05-27,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,800.5244883
2024-05-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5009.0
2024-05-27,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7054.0
2024-05-28,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5922.0
2024-05-28,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,31.03815596
2024-05-28,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,327.2593704
2024-05-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6198.0
2024-05-28,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5852.0
2024-05-29,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4889.0
2024-05-29,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,533.2710985
2024-05-29,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,86.57323996
2024-05-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6164.0
2024-05-29,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6684.0
2024-05-30,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3333.0
2024-05-30,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,913.8055159
2024-05-30,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,440.3797772
2024-05-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5903.0
2024-05-30,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7090.0
2024-05-31,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5562.0
2024-05-31,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,101.3484039
2024-05-31,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,416.1225844
2024-05-31,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8832.0
2024-05-31,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8120.0
2024-06-01,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4252.0
2024-06-01,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,233.7206177
2024-06-01,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,169.1019983
2024-06-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6658.0
2024-06-01,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7139.0
2024-06-02,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5211.0
2024-06-02,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,48.94217702
2024-06-02,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,334.4659506
2024-06-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5647.0
2024-06-02,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6603.0
2024-06-03,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3853.0
2024-06-03,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,226.7865789
2024-06-03,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,385.4983509
2024-06-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7920.0
2024-06-03,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8407.0
2024-06-04,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5685.0
2024-06-04,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,406.0526593
2024-06-04,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,536.5476162
2024-06-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5001.0
2024-06-04,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6902.0
2024-06-05,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4712.0
2024-06-05,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,460.183978
2024-06-05,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,183.8620171
2024-06-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7923.0
2024-06-05,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7605.0
2024-06-06,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3572.0
2024-06-06,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,152.1253541
2024-06-06,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,1.797160951
2024-06-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6694.0
2024-06-06,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8099.0
2024-06-07,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4729.0
2024-06-07,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,740.4453802
2024-06-07,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,377.9307003
2024-06-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5789.0
2024-06-07,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5627.0
2024-06-08,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3845.0
2024-06-08,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,82.0180079
2024-06-08,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,979.9527828
2024-06-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5889.0
2024-06-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7794.0
2024-06-09,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5379.0
2024-06-09,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,192.7050389
2024-06-09,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,821.8002969
2024-06-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8394.0
2024-06-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7147.0
2024-06-10,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6316.0
