date,country,SiteName,Technology,updatedby,updatetime,Volume
2024-05-09,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,955.7043041
2024-05-09,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8520.0
2024-05-09,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6497.0
2024-05-10,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4725.0
2024-05-10,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,275.9140645
2024-05-10,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,799.1169349
2024-05-10,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7385.0
2024-05-10,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6325.0
2024-05-11,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5648.0
2024-05-11,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,168.7763114
2024-05-11,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,47.21472249
2024-05-11,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,5218.0
2024-05-11,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6638.0
2024-05-12,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3861.0
2024-05-12,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,349.3477693
2024-05-12,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,78.36904615
2024-05-12,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8269.0
2024-05-12,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5142.0
2024-06-01,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5052.0
2024-06-01,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,482.9389507
2024-06-01,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,521.654297
2024-06-01,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7354.0
2024-06-01,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7311.0
2024-06-02,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4285.0
2024-06-02,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,634.5420897
2024-06-02,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,196.3304748
2024-06-02,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8720.0
2024-06-02,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6221.0
2024-06-03,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4342.0
2024-06-03,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,88.09394207
2024-06-03,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,204.5166774
2024-06-03,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7172.0
2024-06-03,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5353.0
2024-06-04,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4987.0
2024-06-04,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,440.0374263
2024-06-04,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,49.98052245
2024-06-04,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,5569.0
2024-06-04,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8767.0
2024-06-05,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6373.0
2024-06-05,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,907.9553389
2024-06-05,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,757.0202267
2024-06-05,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8598.0
2024-06-05,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6006.0
2024-06-06,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3572.0
2024-06-06,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,152.1253541
2024-06-06,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,1.797160951
2024-06-06,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6694.0
2024-06-06,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8099.0
2024-06-07,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6451.0
2024-06-07,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,331.3850934
2024-06-07,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,600.8628827
2024-06-07,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8707.0
2024-06-07,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7711.0
2024-06-08,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4203.0
2024-06-08,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,812.3193273
2024-06-08,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,937.1042495
2024-06-08,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8977.0
2024-06-08,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8797.0
2024-06-09,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3116.0
2024-06-09,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,157.5949128
2024-06-09,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,209.3926264
2024-06-09,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7566.0
2024-06-09,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5749.0
2024-06-10,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4181.0
2024-06-10,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,750.8187548
2024-06-10,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,106.4071744
2024-06-10,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6745.0
2024-06-10,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5102.0
2024-06-11,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3198.0
2024-06-11,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,759.522864
2024-06-11,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,149.9277465
2024-06-11,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,5188.0
2024-06-11,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6121.0
2024-06-12,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3792.0
2024-06-12,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,17.54180798
2024-06-12,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,467.3484608
2024-06-12,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7339.0
2024-06-12,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8224.0
2024-07-01,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6136.0
2024-07-01,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,391.9681302
2024-07-01,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,476.9700995
2024-07-01,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6613.0
2024-07-01,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8512.0
2024-07-02,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3934.0
2024-07-02,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,387.3183309
2024-07-02,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,380.6287002
2024-07-02,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,5450.0
2024-07-02,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6259.0
2024-07-03,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5712.0
2024-07-03,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,764.2628121
2024-07-03,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,894.2499142
2024-07-03,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8431.0
2024-07-03,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5734.0
2024-07-04,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4348.0
2024-07-04,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,490.2587824
2024-07-04,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,335.0139466
2024-07-04,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6306.0
2024-07-04,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8785.0
2024-07-05,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4871.0
2024-07-05,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,122.0076776
2024-07-05,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,384.3004844
2024-07-05,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6305.0
2024-07-05,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5457.0
2024-07-06,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4729.0
2024-07-06,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,740.4453802
2024-07-06,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,377.9307003
2024-07-06,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,5789.0
2024-07-06,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5627.0
2024-07-07,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6397.0
2024-07-07,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,214.4562681
2024-07-07,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,704.0345435
2024-07-07,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6534.0
2024-07-07,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5356.0
2024-07-08,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5812.0
2024-07-08,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,465.8576493
2024-07-08,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,439.9320857
2024-07-08,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8263.0
2024-07-08,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8978.0
2024-07-09,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3616.0
2024-07-09,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,569.5605237
2024-07-09,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,614.468268
2024-07-09,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8665.0
2024-07-09,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6238.0
2024-07-10,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4645.0
2024-07-10,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,120.57687
2024-07-10,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,95.7833078
2024-07-10,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7786.0
2024-07-10,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5521.0
2024-07-11,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3469.0
2024-07-11,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,215.9344942
2024-07-11,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,776.7635459
2024-07-11,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7651.0
2024-07-11,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5552.0
2024-07-12,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5016.0
2024-07-12,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,242.6867345
2024-07-12,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,698.1306455
2024-07-12,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6300.0
2024-07-12,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8068.0
2024-08-01,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5554.0
2024-08-01,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,478.3591693
2024-08-01,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,853.0502171
2024-08-01,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8739.0
2024-08-01,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5353.0
2024-08-02,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6413.0
2024-08-02,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,938.8456469
2024-08-02,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,542.1289554
2024-08-02,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6566.0
2024-08-02,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8230.0
2024-08-03,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4607.0
2024-08-03,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,122.3621974
2024-08-03,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,926.3474371
2024-08-03,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7644.0
2024-08-03,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5499.0
2024-08-04,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4338.0
2024-08-04,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,609.6281702
2024-08-04,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,645.7316741
2024-08-04,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7823.0
2024-08-04,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6425.0
2024-08-05,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6698.0
2024-08-05,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,351.0785544
2024-08-05,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,894.6555533
2024-08-05,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8930.0
2024-08-05,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8585.0
2024-08-06,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3845.0
2024-08-06,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,82.0180079
2024-08-06,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,979.9527828
2024-08-06,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,5889.0
2024-08-06,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7794.0
2024-08-07,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3414.0
2024-08-07,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,369.5114442
2024-08-07,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,212.9077798
2024-08-07,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7105.0
2024-08-07,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8882.0
2024-08-08,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5394.0
2024-08-08,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,834.0426233
2024-08-08,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,392.4302783
2024-08-08,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,5801.0
2024-08-08,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7043.0
2024-08-09,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5818.0
2024-08-09,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,628.88382
2024-08-09,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,440.4100608
2024-08-09,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7954.0
2024-08-09,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6361.0
2024-08-10,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4367.0
2024-08-10,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,807.3302988
2024-08-10,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,475.6129961
2024-08-10,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7444.0
2024-08-10,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7830.0
2024-08-11,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3115.0
2024-08-11,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,342.7450923
2024-08-11,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,156.6165245
2024-08-11,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7049.0
2024-08-11,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8057.0
2024-08-12,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3659.0
2024-08-12,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,844.4929699
2024-08-12,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,87.14017861
2024-08-12,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6569.0
2024-08-12,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7459.0
2024-09-01,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3533.0
2024-09-01,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,730.1891955
2024-09-01,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,353.8227219
2024-09-01,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7078.0
2024-09-01,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,8133.0
2024-09-02,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6350.0
2024-09-02,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,419.8764371
2024-09-02,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,48.12538453
2024-09-02,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8809.0
2024-09-02,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6748.0
2024-09-03,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,4094.0
2024-09-03,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,518.35246
2024-09-03,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,432.5773228
2024-09-03,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6848.0
2024-09-03,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6779.0
2024-09-04,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3292.0
2024-09-04,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,995.1330706
2024-09-04,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,258.8895412
2024-09-04,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8087.0
2024-09-04,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5167.0
2024-09-05,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3382.0
2024-09-05,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,18.15025244
2024-09-05,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,45.99446335
2024-09-05,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8458.0
2024-09-05,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6101.0
2024-09-06,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5379.0
2024-09-06,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,192.7050389
2024-09-06,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,821.8002969
2024-09-06,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8394.0
2024-09-06,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7147.0
2024-09-07,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6212.0
2024-09-07,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,935.1765318
2024-09-07,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,850.8872038
2024-09-07,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7843.0
2024-09-07,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7093.0
2024-09-08,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3762.0
2024-09-08,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,607.3529329
2024-09-08,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,146.1199307
2024-09-08,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8855.0
2024-09-08,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7808.0
2024-09-09,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6922.0
2024-09-09,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,751.8748474
2024-09-09,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,169.3705054
2024-09-09,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7304.0
2024-09-09,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7875.0
2024-09-10,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6777.0
2024-09-10,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,990.9856469
2024-09-10,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,52.13720844
2024-09-10,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6534.0
2024-09-10,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5308.0
2024-09-11,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5008.0
2024-09-11,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,149.454041
2024-09-11,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,432.7986337
2024-09-11,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6582.0
2024-09-11,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6760.0
2024-09-12,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5249.0
2024-09-12,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,13.76716977
2024-09-12,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,300.3795373
2024-09-12,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,5171.0
2024-09-12,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,7660.0
2024-10-01,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5835.0
2024-10-01,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,108.9094077
2024-10-01,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,381.8532617
2024-10-01,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,6384.0
2024-10-01,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5684.0
2024-10-02,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,3818.0
2024-10-02,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,966.3768979
2024-10-02,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,35.73395383
2024-10-02,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,5222.0
2024-10-02,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,5158.0
2024-10-03,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5183.0
2024-10-03,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,50.59921987
2024-10-03,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,546.5110514
2024-10-03,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,8616.0
2024-10-03,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6759.0
2024-10-04,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,6542.0
2024-10-04,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,567.1181277
2024-10-04,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,297.9716881
2024-10-04,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,7432.0
2024-10-04,Great Britain,Pembroke-2,Gas,unknown,2026-06-04 07:48:45.646647,6416.0
2024-10-05,France,Blenod-5,Gas,unknown,2026-06-04 07:48:45.675565,5369.0
2024-10-05,Great Britain,Hornsea-1,Wind,unknown,2026-06-04 07:48:45.618769,95.68674183
2024-10-05,Great Britain,Hornsea-2,Wind,unknown,2026-06-04 07:48:45.618769,181.9893241
2024-10-05,Great Britain,Pembroke-1,Gas,unknown,2026-06-04 07:48:45.646647,5932.0
